2864474852413527986,juan,2026-09-03 22:44:44,2026-09-03 22:44:44,ACTIVO
7653607783464736608,juan,2026-09-03 22:56:38,2026-09-03 22:56:38,ACTIVO
5581248014061904559,juan,2026-09-03 23:07:08,2026-09-03 23:07:08,ACTIVO
6883540424893299790,juan,2026-09-04 00:41:49,2026-09-04 00:41:49,ACTIVO
